B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label
33.67,0.375,0.375,0,300.0,44,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,2,7,0,0,0,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.2608695652173913,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746
28.92,0.375,0.29,0,220.0,140,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,7,0,0,0,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746
21.5,11.5,0.5,0,100.0,68,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,6,7,1,0,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.65625,0.5692307692307692,0.20614035087719298,0.764,0.5445544554455446,0.5359801488833746
80.25,5.5,0.54,0,0.0,340,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,7,1,0,0,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.20614035087719298,0.764,0.5583333333333333,0.5359801488833746
23.0,11.75,0.5,2,300.0,551,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,13,3,1,1,1,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.125,0.35294117647058826,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746
47.42,8.0,6.5,6,375.0,51100,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.03260869565217391,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,4,0,1,1,0,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.42857142857142855,0.5526315789473685,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746
30.25,5.5,5.5,0,100.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,8,7,0,0,1,2,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.7419354838709677,0.5692307692307692,0.9205607476635514,0.764,0.5445544554455446,0.7878787878787878
26.67,4.25,4.29,1,120.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,2,7,1,1,1,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.2608695652173913,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746
28.08,15.0,0.0,0,0.0,13212,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.03260869565217391,0.012681159420289856,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2,2,4,8,1,0,0,0,0,0.5447761194029851,0.7019230769230769,0.7019230769230769,0.42857142857142855,0.3333333333333333,0.20614035087719298,0.764,0.5583333333333333,0.5359801488833746
25.67,2.21,4.0,0,188.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,0,7,1,0,0,0,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.59375,0.5692307692307692,0.20614035087719298,0.764,0.5583333333333333,0.5359801488833746
25.0,12.5,3.0,0,20.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,0,7,1,0,1,2,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.59375,0.5692307692307692,0.20614035087719298,0.764,0.5445544554455446,0.7878787878787878
47.75,8.0,7.875,6,0.0,1260,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,7,1,1,1,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746
40.33,7.54,8.0,14,0.0,2300,0.3079710144927536,0.23369565217391305,0.23369565217391305,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,2,2,10,3,1,1,0,0,0,0.5447761194029851,0.7019230769230769,0.7019230769230769,0.39285714285714285,0.35294117647058826,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746
28.17,0.5,0.835,0,320.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,1,0,1,0,1,2,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5526315789473685,0.20614035087719298,0.764,0.5445544554455446,0.7878787878787878
34.83,2.5,3.0,0,200.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.09057971014492754,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,2,12,7,0,0,0,2,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.525,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.7878787878787878
35.0,2.5,1.0,0,210.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,6,7,0,0,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.65625,0.5692307692307692,0.9205607476635514,0.764,0.5445544554455446,0.5359801488833746
21.17,0.875,0.25,0,280.0,204,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.2210144927536232,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,1,3,0,0,0,0,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.5408163265306123,0.35294117647058826,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746
21.92,11.665,0.085,0,320.0,5,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,8,3,0,0,0,0,1,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.7419354838709677,0.35294117647058826,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746
18.83,9.5,1.625,6,40.0,600,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,12,7,1,1,1,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.525,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746
32.33,7.5,1.585,0,420.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.03260869565217391,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,4,0,1,0,1,2,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.42857142857142855,0.5526315789473685,0.20614035087719298,0.764,0.5445544554455446,0.7878787878787878
22.58,10.75,0.415,5,0.0,560,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,10,7,1,1,1,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.39285714285714285,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746
18.42,9.25,1.21,4,60.0,540,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,7,1,1,0,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.39285714285714285,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746
29.83,2.04,0.04,0,128.0,1,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.05615942028985507,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,13,3,0,0,0,0,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.125,0.35294117647058826,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746
60.58,16.5,11.0,0,21.0,10561,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,10,7,1,0,1,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.39285714285714285,0.5692307692307692,0.20614035087719298,0.764,0.5445544554455446,0.5359801488833746
27.83,1.5,2.25,1,100.0,3,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.09057971014492754,0.5905797101449275,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,12,7,0,1,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.525,0.5692307692307692,0.9205607476635514,0.2760416666666667,0.5445544554455446,0.5359801488833746
23.25,12.625,0.125,2,0.0,5552,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,7,0,1,0,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.9205607476635514,0.2760416666666667,0.5583333333333333,0.5359801488833746
27.83,1.0,3.0,0,176.0,537,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.043478260869565216,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,2,3,3,0,0,0,0,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.8,0.35294117647058826,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746
28.17,0.625,0.25,0,380.0,2010,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,8,7,0,0,0,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.7419354838709677,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746
39.42,1.71,0.165,0,400.0,0,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.05615942028985507,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,2,9,7,0,0,0,2,1,0.5551948051948052,0.7019230769230769,0.7019230769230769,0.5769230769230769,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.7878787878787878
47.25,0.75,2.75,1,333.0,892,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,3,1,1,0,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.39285714285714285,0.35294117647058826,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746
44.0,2.0,1.75,2,0.0,15,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,9,7,1,1,1,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5769230769230769,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746
20.0,11.045,2.0,0,136.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,7,0,0,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.9205607476635514,0.764,0.5445544554455446,0.5359801488833746
31.83,2.5,7.5,0,523.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,0,7,1,0,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.59375,0.5692307692307692,0.20614035087719298,0.764,0.5445544554455446,0.5359801488833746
22.75,11.5,0.415,0,0.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,6,7,0,0,0,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.65625,0.5692307692307692,0.9205607476635514,0.764,0.5583333333333333,0.5359801488833746
58.67,4.46,3.04,6,43.0,560,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,10,3,1,1,0,0,0,0.5447761194029851,0.5089285714285714,0.5089285714285714,0.39285714285714285,0.35294117647058826,0.20614035087719298,0.2760416666666667,0.5583333333333333,0.5359801488833746
32.75,2.335,5.75,0,292.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.043478260869565216,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,3,3,0,0,1,0,1,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.8,0.35294117647058826,0.9205607476635514,0.764,0.5445544554455446,0.5359801488833746
23.08,2.5,1.085,11,60.0,2184,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,7,1,1,1,0,0,0.5551948051948052,0.5089285714285714,0.5089285714285714,0.5408163265306123,0.5692307692307692,0.20614035087719298,0.2760416666666667,0.5445544554455446,0.5359801488833746
