B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
38.25,10.125,0.125,0,160.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.07246376811594203,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,8,6,0,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.725,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,1540.5625,436.65625,50.375,3.5280898876404496,28.125,44.15625,40.375,34.888888888888886,38.125,39.25,40.25,39.25,38.25,6319.25,200.25,0.24378881987577639,-121.75,0.28343949044585987,-28.125,123.765625,12.515625,12.25,9.88888888888889,10.0,11.125,12.125,11.125,10.125,1791.125,172.125,0.06909937888198758,-149.875,0.028662420382165606,-38.125,0.10112359550561797,-10.0,1.265625,1.125,2.125,1.125,0.125,181.125,162.125,0.006987577639751553,-159.875,0.025477707006369428,-38.25,0.0898876404494382,-10.125,0.8888888888888888,-0.125,1,161.0,162.0,0.006211180124223602,-160.0,4.101910828025478,121.75,14.47191011235955,149.875,143.11111111111111,159.875,161.0,160.0,25921.0
15.83,0.585,1.5,2,100.0,0,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.2210144927536232,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,3,1,1,0,0,0.5176470588235295,0.0,0.5106888361045131,0.5655737704918032,0.3805309734513274,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,283.24889999999994,26.675549999999998,18.415,10.618296529968454,15.244999999999997,42.074999999999996,19.33,6.731999999999999,14.329999999999998,50.489999999999995,19.83,5.609999999999999,13.829999999999998,1699.83,117.83,0.16663366336633662,-84.17,0.09417706476530006,-15.244999999999997,2.512225,3.9625,4.085,0.634,-0.915,4.755,4.585,0.5283333333333333,-1.415,160.085,102.585,0.015693069306930693,-99.415,0.14854426619132502,-14.329999999999998,1.5772870662460567,0.915,6.25,7.5,5.5,0.8333333333333334,-0.5,252.5,103.5,0.024752475247524754,-98.5,0.17825311942959005,-13.829999999999998,1.8927444794952681,1.415,1.2,0.5,9,303.0,104.0,0.0297029702970297,-98.0,6.001188354129531,84.17,63.722397476340696,99.415,40.4,98.5,33.666666666666664,98.0,10201.0
46.08,3.0,2.375,8,396.0,4159,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.2210144927536232,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,6,1,1,1,0,0.5176470588235295,0.0,0.5106888361045131,0.5655737704918032,0.5,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,2216.5263999999997,188.32,51.08,11.77,43.08,158.89499999999998,50.455,13.949629629629628,43.705,423.71999999999997,56.08,5.231111111111111,38.08,18690.76,444.08,0.11858942065491183,-349.92,0.08496176720475786,-43.08,16.0,13.5,7.375,1.1851851851851851,0.625,36.0,13.0,0.4444444444444444,-5.0,1588.0,401.0,0.010075566750629723,-393.0,0.07168649107901445,-43.705,0.84375,-0.625,11.390625,30.375,12.375,0.375,-5.625,1339.875,400.375,0.00850125944584383,-393.625,0.1911639762107052,-38.08,2.25,5.0,2.6666666666666665,5.625,81,3573.0,406.0,0.022670025188916875,-388.0,8.432455395072218,349.92,99.25,393.0,117.62962962962963,393.625,44.111111111111114,388.0,157609.0
25.25,1.0,0.5,0,200.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.07608695652173914,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,6,0,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.6190476190476191,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,689.0625,52.5,28.25,13.125,24.25,39.375,27.75,17.5,24.75,26.25,27.25,26.25,25.25,5276.25,227.25,0.13059701492537312,-174.75,0.0761904761904762,-24.25,4.0,3.0,3.5,1.3333333333333333,0.5,2.0,3.0,2.0,1.0,402.0,203.0,0.009950248756218905,-199.0,0.05714285714285714,-24.75,0.75,-0.5,2.25,1.5,2.5,1.5,0.5,301.5,202.5,0.007462686567164179,-199.5,0.0380952380952381,-25.25,0.5,-1.0,0.6666666666666666,-0.5,1,201.0,202.0,0.004975124378109453,-200.0,7.6571428571428575,174.75,100.5,199.0,134.0,199.5,201.0,200.0,40401.0
25.33,0.58,0.29,7,96.0,5124,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.2210144927536232,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,6,1,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.5655737704918032,0.5,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,693.2688999999999,41.6014,27.909999999999997,16.664556962025316,24.75,33.9657,27.619999999999997,20.410852713178294,25.04,210.64,34.33,3.29125,18.33,2554.0099999999998,123.33,0.27144329896907216,-70.67,0.06000759589821497,-24.75,2.4964000000000004,2.0382000000000002,2.87,1.2248062015503876,0.29000000000000004,12.64,9.58,0.1975,-6.42,153.26000000000002,98.58,0.016288659793814435,-95.42,0.048993543486517285,-25.04,0.8164556962025317,-0.29000000000000004,1.6641000000000001,10.32,9.29,0.16125,-6.71,125.13000000000001,98.29,0.013298969072164948,-95.71,0.3038359285985568,-18.33,5.063291139240506,6.42,6.201550387596899,6.71,64,776.0,105.0,0.08247422680412371,-89.0,3.684010634257501,70.67,61.392405063291136,95.42,75.1937984496124,95.71,12.125,89.0,9409.0
38.75,1.5,0.0,0,76.0,0,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,5,2,0,0,0,0,0.5176470588235295,0.0,0.5106888361045131,0.8604651162790697,0.8478260869565217,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,1580.0625,99.375,42.25,15.9,37.25,39.75,40.75,39.75,38.75,39.75,40.75,39.75,38.75,3060.75,116.75,0.5162337662337663,-37.25,0.06289308176100629,-37.25,6.25,2.5,3.5,2.5,1.5,2.5,3.5,2.5,1.5,192.5,79.5,0.032467532467532464,-74.5,0.025157232704402517,-38.75,0.4,-1.5,1.0,1.0,2.0,1.0,0.0,77.0,78.0,0.012987012987012988,-76.0,0.025157232704402517,-38.75,0.4,-1.5,1.0,0.0,1,77.0,78.0,0.012987012987012988,-76.0,1.9371069182389937,37.25,30.8,74.5,77.0,76.0,77.0,76.0,5929.0
23.0,0.625,0.125,0,180.0,1,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.07608695652173914,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,0,6,1,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.6190476190476191,0.5,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.5372233400402414,576.0,39.0,25.625,14.76923076923077,22.375,27.0,25.125,21.333333333333332,22.875,24.0,25.0,24.0,23.0,4344.0,205.0,0.13259668508287292,-157.0,0.06770833333333333,-22.375,2.640625,1.828125,2.75,1.4444444444444444,0.5,1.625,2.625,1.625,0.625,294.125,182.625,0.008977900552486187,-179.375,0.046875,-22.875,0.6923076923076923,-0.5,1.265625,1.125,2.125,1.125,0.125,203.625,182.125,0.006215469613259668,-179.875,0.041666666666666664,-23.0,0.6153846153846154,-0.625,0.8888888888888888,-0.125,1,181.0,182.0,0.0055248618784530384,-180.0,7.541666666666667,157.0,111.38461538461539,179.375,160.88888888888889,179.875,181.0,180.0,32761.0
42.83,1.25,13.875,1,352.0,112,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.0036231884057971015,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,9,6,0,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.5483870967741935,0.5,0.924812030075188,0.27467811158798283,0.5433070866141733,0.5372233400402414,1921.0688999999998,98.61749999999999,46.08,19.48,41.58,651.9712499999999,58.705,2.9465546218487395,28.955,87.66,45.83,21.915,41.83,15471.99,396.83,0.1241643059490085,-309.17,0.051334702258726904,-41.58,5.0625,33.46875,17.125,0.15126050420168066,-12.625,4.5,4.25,1.125,0.25,794.25,355.25,0.006373937677053824,-350.75,0.3393794204882501,-28.955,6.611111111111111,12.625,221.265625,29.75,16.875,7.4375,12.875,5250.875,367.875,0.042138810198300285,-338.125,0.04563084645220169,-41.83,0.8888888888888888,-0.25,0.13445378151260504,-12.875,4,706.0,355.0,0.0056657223796034,-351.0,8.053844398813599,309.17,156.88888888888889,350.75,23.73109243697479,338.125,176.5,351.0,124609.0
22.67,0.75,1.585,1,400.0,9,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.08514492753623189,0.0036231884057971015,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,6,6,0,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.7446808510638298,0.5,0.924812030075188,0.27467811158798283,0.5433070866141733,0.5372233400402414,560.2689,41.4225,25.42,13.525714285714287,21.92,61.18695,26.255000000000003,9.156673114119924,21.085,47.34,25.67,11.835,21.67,9491.67,424.67,0.05902743142144639,-377.33,0.0739332488381918,-21.92,3.0625,4.52375,4.335,0.6769825918762089,-0.835,3.5,3.75,0.875,-0.25,701.75,402.75,0.004364089775561097,-399.25,0.10920997042670046,-21.085,1.477142857142857,0.835,6.682225,5.17,4.585,1.2925,0.585,1036.585,403.585,0.006446384039900249,-398.415,0.08449514152936205,-21.67,1.1428571428571428,0.25,0.7736943907156674,-0.585,4,802.0,403.0,0.004987531172069825,-399.0,16.941275876637093,377.33,229.14285714285714,399.25,155.1257253384913,398.415,200.5,399.0,160801.0
49.5,7.585,7.585,15,0.0,5000,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,6,0,1,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.7446808510638298,0.5319148936170213,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,2550.25,433.5425,59.085,5.88235294117647,41.915,433.5425,59.085,5.88235294117647,41.915,808.0,66.5,3.15625,34.5,50.5,51.5,50.5,49.5,0.17,-41.915,73.70222500000001,73.70222500000001,17.17,1.0,0.0,137.36,24.585,0.5365625,-7.414999999999999,8.585,9.585,8.585,7.585000000000001,0.17,-41.915,1.0,0.0,73.70222500000001,137.36,24.585,0.5365625,-7.414999999999999,8.585,9.585,8.585,7.585000000000001,0.31683168316831684,-34.5,1.86371578334304,7.414999999999999,1.86371578334304,7.414999999999999,256,16.0,17.0,16.0,15.0,0.019801980198019802,-49.5,0.11648223645894,-7.585000000000001,0.11648223645894,-7.585000000000001,0.0625,-15.0,1.0
20.08,0.125,1.0,1,240.0,768,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.11956521739130435,0.0036231884057971015,0.48188405797101447,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,10,6,0,1,0,0,0.5680628272251309,0.0,0.5106888361045131,0.3484848484848485,0.5,0.924812030075188,0.27467811158798283,0.5604026845637584,0.5372233400402414,444.36639999999994,23.714999999999996,22.205,18.737777777777776,19.955,42.16,23.08,10.54,19.08,42.16,23.08,10.54,19.08,5080.28,262.08,0.08746887966804978,-219.92000000000002,0.053368121442125244,-19.955,1.265625,2.25,3.125,0.5625,-0.875,2.25,3.125,0.5625,-0.875,271.125,242.125,0.00466804979253112,-239.875,0.09487666034155598,-19.08,1.7777777777777777,0.875,4.0,4.0,4.0,1.0,0.0,482.0,243.0,0.008298755186721992,-239.0,0.09487666034155598,-19.08,1.7777777777777777,0.875,1.0,0.0,4,482.0,243.0,0.008298755186721992,-239.0,11.432637571157496,219.92000000000002,214.22222222222223,239.875,120.5,239.0,120.5,239.0,58081.0
41.75,0.96,2.5,0,510.0,600,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,13,6,1,0,0,0,0.5680628272251309,0.0,0.5106888361045131,0.16129032258064516,0.5,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.5372233400402414,1827.5625,83.78999999999999,44.71,21.81122448979592,40.79,149.625,46.25,12.214285714285714,39.25,42.75,43.75,42.75,41.75,21845.25,553.75,0.08365949119373776,-468.25,0.04584795321637427,-40.79,3.8415999999999997,6.859999999999999,5.46,0.5599999999999999,-1.54,1.96,2.96,1.96,0.96,1001.56,512.96,0.0038356164383561643,-509.04,0.08187134502923976,-39.25,1.7857142857142858,1.54,12.25,3.5,4.5,3.5,2.5,1788.5,514.5,0.00684931506849315,-507.5,0.023391812865497075,-41.75,0.5102040816326531,-0.96,0.2857142857142857,-2.5,1,511.0,512.0,0.0019569471624266144,-510.0,11.953216374269006,468.25,260.7142857142857,509.04,146.0,507.5,511.0,510.0,261121.0
39.58,5.0,0.0,2,17.0,1,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.48188405797101447,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,5,2,0,1,0,0,0.5680628272251309,0.0,0.5106888361045131,0.8604651162790697,0.8478260869565217,0.924812030075188,0.27467811158798283,0.5604026845637584,0.5372233400402414,1646.7363999999998,243.48,46.58,6.763333333333333,34.58,40.58,41.58,40.58,39.58,121.74,43.58,13.526666666666666,37.58,730.4399999999999,58.58,2.2544444444444443,22.58,0.14785608674223757,-34.58,36.0,6.0,7.0,6.0,5.0,18.0,9.0,2.0,3.0,108.0,24.0,0.3333333333333333,-12.0,0.02464268112370626,-39.58,0.16666666666666666,-5.0,1.0,3.0,4.0,0.3333333333333333,-2.0,18.0,19.0,0.05555555555555555,-17.0,0.07392804337111879,-37.58,0.5,-3.0,3.0,2.0,9,54.0,21.0,0.16666666666666666,-15.0,0.4435682602267127,-22.58,3.0,12.0,18.0,17.0,6.0,15.0,324.0
30.58,2.71,0.125,0,80.0,0,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.05615942028985507,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,9,6,0,0,1,2,0.5680628272251309,0.5106888361045131,0.0,0.5483870967741935,0.5,0.924812030075188,0.7554858934169278,0.5433070866141733,0.7291666666666666,997.2964,117.1618,35.29,8.512129380053908,27.869999999999997,35.527499999999996,32.705,28.071111111111108,30.455,31.58,32.58,31.58,30.58,2557.98,112.58,0.3898765432098765,-49.42,0.11747941735275491,-27.869999999999997,13.7641,4.17375,4.835,3.2977777777777777,2.585,3.71,4.71,3.71,2.71,300.51,84.71,0.04580246913580247,-77.29,0.035623812539582016,-30.455,0.3032345013477089,-2.585,1.265625,1.125,2.125,1.125,0.125,91.125,82.125,0.013888888888888888,-79.875,0.031665611146295125,-30.58,0.2695417789757412,-2.71,0.8888888888888888,-0.125,1,81.0,82.0,0.012345679012345678,-80.0,2.564914502849905,49.42,21.83288409703504,77.29,72.0,79.875,81.0,80.0,6561.0
23.17,11.125,0.46,1,100.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,13,3,1,1,0,0,0.5680628272251309,0.0,0.5106888361045131,0.16129032258064516,0.3805309734513274,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,584.1889000000001,293.06125000000003,36.295,1.9934020618556703,12.045000000000002,35.2882,25.630000000000003,16.554794520547947,22.71,48.34,26.17,12.085,22.17,2441.17,125.17,0.23930693069306933,-76.83,0.501654944145635,-12.045000000000002,147.015625,17.7025,13.585,8.304794520547945,10.665,24.25,14.125,6.0625,10.125,1224.625,113.125,0.12004950495049505,-88.875,0.06040546131568059,-22.71,0.12041237113402062,-10.665,2.1315999999999997,2.92,3.46,0.73,-0.54,147.46,102.46,0.014455445544554454,-99.54,0.08274720728175423,-22.17,0.16494845360824742,-10.125,1.36986301369863,0.54,4,202.0,103.0,0.019801980198019802,-99.0,4.178733967728589,76.83,8.329896907216495,88.875,69.17808219178082,99.54,50.5,99.0,10201.0
26.33,13.0,0.0,0,140.0,1110,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.03260869565217391,0.005434782608695652,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,4,1,0,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.3888888888888889,0.6666666666666666,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,746.9288999999999,382.62,41.33,1.952142857142857,13.329999999999998,27.33,28.33,27.33,26.33,27.33,28.33,27.33,26.33,3853.5299999999997,168.32999999999998,0.19382978723404254,-113.67,0.5122575923893158,-13.329999999999998,196.0,14.0,15.0,14.0,13.0,14.0,15.0,14.0,13.0,1974.0,155.0,0.09929078014184398,-127.0,0.036589828027808274,-26.33,0.07142857142857142,-13.0,1.0,1.0,2.0,1.0,0.0,141.0,142.0,0.0070921985815602835,-140.0,0.036589828027808274,-26.33,0.07142857142857142,-13.0,1.0,0.0,1,141.0,142.0,0.0070921985815602835,-140.0,5.159165751920966,113.67,10.071428571428571,127.0,141.0,140.0,141.0,140.0,19881.0
21.08,4.125,0.04,0,140.0,100,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.08514492753623189,0.20471014492753623,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,6,3,0,0,0,0,0.5680628272251309,0.5106888361045131,0.0,0.7446808510638298,0.3805309734513274,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,487.5263999999999,113.16,27.205,4.308292682926829,16.955,22.9632,23.119999999999997,21.23076923076923,21.04,22.08,23.08,22.08,21.08,3113.2799999999997,163.07999999999998,0.15659574468085105,-118.92,0.23211050724637683,-16.955,26.265625,5.33,6.165,4.927884615384615,4.085,5.125,6.125,5.125,4.125,722.625,146.125,0.03634751773049645,-135.875,0.04710144927536233,-21.04,0.2029268292682927,-4.085,1.0816000000000001,1.04,2.04,1.04,0.040000000000000036,146.64000000000001,142.04,0.007375886524822696,-139.96,0.045289855072463775,-21.08,0.1951219512195122,-4.125,0.9615384615384615,-0.040000000000000036,1,141.0,142.0,0.0070921985815602835,-140.0,6.385869565217392,118.92,27.51219512195122,135.875,135.57692307692307,139.96,141.0,140.0,19881.0
39.25,9.5,6.5,14,240.0,4607,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,9,6,1,1,0,0,0.5680628272251309,0.0,0.5106888361045131,0.5483870967741935,0.5,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,1620.0625,422.625,50.75,3.8333333333333335,29.75,301.875,47.75,5.366666666666666,32.75,603.75,55.25,2.683333333333333,25.25,9700.25,281.25,0.16701244813278007,-200.75,0.2608695652173913,-29.75,110.25,78.75,18.0,1.4,3.0,157.5,25.5,0.7,-4.5,2530.5,251.5,0.043568464730290454,-230.5,0.18633540372670807,-32.75,0.7142857142857143,-3.0,56.25,112.5,22.5,0.5,-7.5,1807.5,248.5,0.03112033195020747,-233.5,0.37267080745341613,-25.25,1.4285714285714286,4.5,2.0,7.5,225,3615.0,256.0,0.06224066390041494,-226.0,5.987577639751553,200.75,22.952380952380953,230.5,32.13333333333333,233.5,16.066666666666666,226.0,58081.0
